Wavelength in nm	0.5 ps	1.5 ps	20.4 ps	101 ps	501 ps
517.0	0.004200786127112225	0.0037493542830580187	0.0037643215327057855	0.004078384683302382	0.0038106628384186715
518.0	0.003978852290084352	0.0035504770499057356	0.0036360549653763397	0.004113300952434632	0.0034502542369422716
519.0	0.004152897043885602	0.00382627111878965	0.003937694070942268	0.004494714386234238	0.0038543706619198885
520.0	0.0042547791384838	0.004097889986464491	0.0038192990653593516	0.004457411692883346	0.00406700495956929
521.0	0.004906429738934324	0.004744400225251163	0.004728626190435083	0.005217293497507737	0.004732741424605728
522.0	0.004967857586958492	0.0046341940042196415	0.004332487333547569	0.005118709420585545	0.004766753852951445
523.0	0.005110168794616016	0.0045946022638711885	0.0053230255359097796	0.00569217997801108	0.005363720678153934
524.0	0.0053883882630777055	0.004688857409339837	0.005627743164523211	0.00573021842241705	0.00514566313447611
525.0	0.006048933356482936	0.005613584193105239	0.005908024685501484	0.00640229873957267	0.006204608570156868
526.0	0.005578938888113956	0.005705873934076273	0.005791371852321976	0.006082287291239967	0.00567431166337311
527.0	0.00619161123619044	0.006001968929507672	0.006485869727954667	0.006788232631026899	0.0064858632602022796
528.0	0.00623333276712334	0.005841031384532071	0.006586192936734938	0.006946509110813969	0.006533631841422493
529.0	0.006928169676580353	0.0064586737109058	0.007227564645895037	0.007438818974278836	0.0071950871229823875
530.0	0.006731304737103978	0.006676695610965293	0.007202137264145891	0.007625026076623687	0.006940702673884354
531.0	0.007124972477762039	0.006793045643387661	0.007430728726599691	0.00781098646055565	0.007474213343778561
532.0	0.00690010068187532	0.006671967433706591	0.007020827970632965	0.007514180806483019	0.007560808121478585
533.0	0.007046869302931064	0.007246941505688267	0.007945754971820358	0.008338329511856906	0.007969590113883792
534.0	0.0072941109337168915	0.007087554456444565	0.007976652421220042	0.008516776165634074	0.007905561235224174
535.0	0.007412496306879126	0.007594559156689173	0.008275466914396422	0.008768030374197964	0.008173880222974833
536.0	0.007248923571756484	0.007384494115486089	0.008559501477159948	0.008923175212511318	0.008330133055185623
537.0	0.007995350509278572	0.007848548199668839	0.008995592538179865	0.009335795714094586	0.009050322756813382
538.0	0.007825193342513411	0.008045225633112217	0.009107719926618003	0.009390248728388948	0.008829974972172415
539.0	0.007919474076735388	0.008006156529965704	0.00913360581466187	0.009536227814004273	0.009052998497935
540.0	0.008195126378164733	0.008030157380557228	0.008910249206242641	0.00960701480594641	0.008971902375902199
541.0	0.007952168209709738	0.008455277887652123	0.009567401143177374	0.009763122901408823	0.009338873667948852
